gCO2/kwh;Date;Time
234.103843;13.05.2022;10:00:00
232.6830375;13.05.2022;10:15:00
227.344487;13.05.2022;10:30:00
219.0922802;13.05.2022;10:45:00
214.8600121;13.05.2022;11:00:00
210.6987096;13.05.2022;11:15:00
205.6757709;13.05.2022;11:30:00
201.5405495;13.05.2022;11:45:00
196.1100272;13.05.2022;12:00:00
191.8278513;13.05.2022;12:15:00
188.8577907;13.05.2022;12:30:00
181.4085641;13.05.2022;12:45:00
175.32481;13.05.2022;13:00:00
174.5210947;13.05.2022;13:15:00
178.0729595;13.05.2022;13:30:00
176.5576232;13.05.2022;13:45:00
169.8779426;13.05.2022;14:00:00
167.8186049;13.05.2022;14:15:00
168.4521115;13.05.2022;14:30:00
170.6912964;13.05.2022;14:45:00
175.338958;13.05.2022;15:00:00
181.4435087;13.05.2022;15:15:00
193.0249792;13.05.2022;15:30:00
205.0770371;13.05.2022;15:45:00
218.741228;13.05.2022;16:00:00
233.5032566;13.05.2022;16:15:00
246.3874905;13.05.2022;16:30:00
255.6247812;13.05.2022;16:45:00
259.8111483;13.05.2022;17:00:00
274.0795556;13.05.2022;17:15:00
286.2878039;13.05.2022;17:30:00
289.0839751;13.05.2022;17:45:00
301.2012398;13.05.2022;18:00:00
314.0866564;13.05.2022;18:15:00
320.0558936;13.05.2022;18:30:00
324.3773441;13.05.2022;18:45:00
337.916971;13.05.2022;19:00:00
339.1690207;13.05.2022;19:15:00
341.0338028;13.05.2022;19:30:00
346.2186956;13.05.2022;19:45:00
343.8597329;13.05.2022;20:00:00
347.4633133;13.05.2022;20:15:00
350.4753466;13.05.2022;20:30:00
358.3403618;13.05.2022;20:45:00
345.6727429;13.05.2022;21:00:00
352.0613042;13.05.2022;21:15:00
354.9775297;13.05.2022;21:30:00
360.762618;13.05.2022;21:45:00
350.4864204;13.05.2022;22:00:00
349.8700897;13.05.2022;22:15:00
352.9997576;13.05.2022;22:30:00
354.1838493;13.05.2022;22:45:00
344.9585478;13.05.2022;23:00:00
348.3300052;13.05.2022;23:15:00
347.7788706;13.05.2022;23:30:00
346.5342761;13.05.2022;23:45:00
333.9995565;14.05.2022;00:00:00
334.4118522;14.05.2022;00:15:00
337.2194019;14.05.2022;00:30:00
339.0899301;14.05.2022;00:45:00
333.3883316;14.05.2022;01:00:00
333.6450851;14.05.2022;01:15:00
334.1898321;14.05.2022;01:30:00
336.7448477;14.05.2022;01:45:00
336.3957405;14.05.2022;02:00:00
335.9836178;14.05.2022;02:15:00
333.5116704;14.05.2022;02:30:00
333.9624559;14.05.2022;02:45:00
329.732155;14.05.2022;03:00:00
331.8179539;14.05.2022;03:15:00
333.6514174;14.05.2022;03:30:00
332.7062366;14.05.2022;03:45:00
328.2043471;14.05.2022;04:00:00
325.7124857;14.05.2022;04:15:00
325.7876421;14.05.2022;04:30:00
330.1997231;14.05.2022;04:45:00
333.5436684;14.05.2022;05:00:00
338.0457014;14.05.2022;05:15:00
342.946138;14.05.2022;05:30:00
341.5569314;14.05.2022;05:45:00
345.8786627;14.05.2022;06:00:00
343.502603;14.05.2022;06:15:00
343.2092265;14.05.2022;06:30:00
337.4806521;14.05.2022;06:45:00
329.0832192;14.05.2022;07:00:00
320.7744545;14.05.2022;07:15:00
315.7870525;14.05.2022;07:30:00
306.4667399;14.05.2022;07:45:00
295.8418486;14.05.2022;08:00:00
294.1937185;14.05.2022;08:15:00
283.3924832;14.05.2022;08:30:00
273.4761611;14.05.2022;08:45:00
265.4427973;14.05.2022;09:00:00
254.4537528;14.05.2022;09:15:00
242.171727;14.05.2022;09:30:00
229.9968598;14.05.2022;09:45:00
224.6126182;14.05.2022;10:00:00
215.4633835;14.05.2022;10:15:00
208.1856003;14.05.2022;10:30:00
204.637732;14.05.2022;10:45:00
200.2474139;14.05.2022;11:00:00
195.6913745;14.05.2022;11:15:00
190.0701088;14.05.2022;11:30:00
188.3199532;14.05.2022;11:45:00
185.9669893;14.05.2022;12:00:00
184.3064044;14.05.2022;12:15:00
185.4602008;14.05.2022;12:30:00
187.2232636;14.05.2022;12:45:00
186.6885391;14.05.2022;13:00:00
188.8314507;14.05.2022;13:15:00
188.419953;14.05.2022;13:30:00
190.0520331;14.05.2022;13:45:00
196.0466127;14.05.2022;14:00:00
201.5178456;14.05.2022;14:15:00
209.4352611;14.05.2022;14:30:00
221.4878265;14.05.2022;14:45:00
230.3684096;14.05.2022;15:00:00
246.7522202;14.05.2022;15:15:00
261.2862521;14.05.2022;15:30:00
270.8715705;14.05.2022;15:45:00
272.7221147;14.05.2022;16:00:00
290.5327269;14.05.2022;16:15:00
313.1956101;14.05.2022;16:30:00
331.0118253;14.05.2022;16:45:00
338.3862424;14.05.2022;17:00:00
355.8180263;14.05.2022;17:15:00
370.7284413;14.05.2022;17:30:00
382.6190992;14.05.2022;17:45:00
392.0343818;14.05.2022;18:00:00
397.32442;14.05.2022;18:15:00
407.0667867;14.05.2022;18:30:00
412.1787608;14.05.2022;18:45:00
420.946223;14.05.2022;19:00:00
422.5947987;14.05.2022;19:15:00
425.3493555;14.05.2022;19:30:00
423.8987355;14.05.2022;19:45:00
425.3746746;14.05.2022;20:00:00
431.8321501;14.05.2022;20:15:00
431.0822086;14.05.2022;20:30:00
438.8719849;14.05.2022;20:45:00
426.956001;14.05.2022;21:00:00
434.477754;14.05.2022;21:15:00
434.2977488;14.05.2022;21:30:00
443.1436546;14.05.2022;21:45:00
445.0361204;14.05.2022;22:00:00
465.3704398;14.05.2022;22:15:00
459.1825454;14.05.2022;22:30:00
460.4190448;14.05.2022;22:45:00
481.029334;14.05.2022;23:00:00
481.991831;14.05.2022;23:15:00
486.5298131;14.05.2022;23:30:00
492.7389881;14.05.2022;23:45:00
489.2601035;15.05.2022;00:00:00
491.5589932;15.05.2022;00:15:00
495.8794179;15.05.2022;00:30:00
497.1235112;15.05.2022;00:45:00
500.0654569;15.05.2022;01:00:00
502.9842427;15.05.2022;01:15:00
509.0748409;15.05.2022;01:30:00
509.5592167;15.05.2022;01:45:00
507.0382594;15.05.2022;02:00:00
507.6917874;15.05.2022;02:15:00
503.8591306;15.05.2022;02:30:00
510.8362504;15.05.2022;02:45:00
511.55888;15.05.2022;03:00:00
513.4664852;15.05.2022;03:15:00
517.0954297;15.05.2022;03:30:00
518.3302134;15.05.2022;03:45:00
518.4034678;15.05.2022;04:00:00
522.6482982;15.05.2022;04:15:00
523.9250154;15.05.2022;04:30:00
517.0101865;15.05.2022;04:45:00
510.5442951;15.05.2022;05:00:00
498.6053133;15.05.2022;05:15:00
486.8299256;15.05.2022;05:30:00
462.7146984;15.05.2022;05:45:00
433.9386995;15.05.2022;06:00:00
423.3302094;15.05.2022;06:15:00
408.1909639;15.05.2022;06:30:00
388.592052;15.05.2022;06:45:00
375.4305309;15.05.2022;07:00:00
360.3476887;15.05.2022;07:15:00
348.6660876;15.05.2022;07:30:00
333.5792539;15.05.2022;07:45:00
325.9645798;15.05.2022;08:00:00
314.5218797;15.05.2022;08:15:00
303.194269;15.05.2022;08:30:00
285.295712;15.05.2022;08:45:00
273.0904235;15.05.2022;09:00:00
258.0427531;15.05.2022;09:15:00
248.2441468;15.05.2022;09:30:00
236.8401752;15.05.2022;09:45:00
231.1994718;15.05.2022;10:00:00
226.2803966;15.05.2022;10:15:00
220.934913;15.05.2022;10:30:00
212.825007;15.05.2022;10:45:00
205.6139205;15.05.2022;11:00:00
195.4290874;15.05.2022;11:15:00
190.311406;15.05.2022;11:30:00
188.8290546;15.05.2022;11:45:00
190.7739661;15.05.2022;12:00:00
190.906082;15.05.2022;12:15:00
190.9693606;15.05.2022;12:30:00
189.8535055;15.05.2022;12:45:00
190.1722359;15.05.2022;13:00:00
190.6757979;15.05.2022;13:15:00
192.4232715;15.05.2022;13:30:00
194.0714556;15.05.2022;13:45:00
195.461573;15.05.2022;14:00:00
196.9800168;15.05.2022;14:15:00
203.3544753;15.05.2022;14:30:00
207.8584811;15.05.2022;14:45:00
208.8114427;15.05.2022;15:00:00
221.9096635;15.05.2022;15:15:00
238.8232363;15.05.2022;15:30:00
262.3763975;15.05.2022;15:45:00
282.2679328;15.05.2022;16:00:00
316.1218616;15.05.2022;16:15:00
342.2364166;15.05.2022;16:30:00
368.1065469;15.05.2022;16:45:00
379.09961;15.05.2022;17:00:00
400.6827899;15.05.2022;17:15:00
414.3369587;15.05.2022;17:30:00
425.2703204;15.05.2022;17:45:00
440.5942051;15.05.2022;18:00:00
447.6771899;15.05.2022;18:15:00
446.786083;15.05.2022;18:30:00
448.8012026;15.05.2022;18:45:00
451.6053708;15.05.2022;19:00:00
450.8786402;15.05.2022;19:15:00
449.8820233;15.05.2022;19:30:00
449.4495191;15.05.2022;19:45:00
434.6552024;15.05.2022;20:00:00
440.4098548;15.05.2022;20:15:00
435.1781568;15.05.2022;20:30:00
422.0545306;15.05.2022;20:45:00
411.8431638;15.05.2022;21:00:00
414.065002;15.05.2022;21:15:00
408.8900619;15.05.2022;21:30:00
403.2715716;15.05.2022;21:45:00
400.4256908;15.05.2022;22:00:00
401.6170129;15.05.2022;22:15:00
395.2606782;15.05.2022;22:30:00
387.7511437;15.05.2022;22:45:00
388.4944535;15.05.2022;23:00:00
385.3316478;15.05.2022;23:15:00
383.4110107;15.05.2022;23:30:00
382.1826477;15.05.2022;23:45:00
378.4166667;16.05.2022;00:00:00
377.775747;16.05.2022;00:15:00
374.2673163;16.05.2022;00:30:00
371.9971531;16.05.2022;00:45:00
374.9396524;16.05.2022;01:00:00
373.3145239;16.05.2022;01:15:00
369.6144073;16.05.2022;01:30:00
367.3559066;16.05.2022;01:45:00
365.2273303;16.05.2022;02:00:00
361.1053226;16.05.2022;02:15:00
359.8706016;16.05.2022;02:30:00
356.4468773;16.05.2022;02:45:00
355.416526;16.05.2022;03:00:00
360.1656738;16.05.2022;03:15:00
372.7275169;16.05.2022;03:30:00
376.9553438;16.05.2022;03:45:00
382.2420874;16.05.2022;04:00:00
383.7637547;16.05.2022;04:15:00
386.9829718;16.05.2022;04:30:00
395.6806698;16.05.2022;04:45:00
394.6116178;16.05.2022;05:00:00
398.5642943;16.05.2022;05:15:00
398.5795539;16.05.2022;05:30:00
391.4518555;16.05.2022;05:45:00
384.536632;16.05.2022;06:00:00
380.8611403;16.05.2022;06:15:00
374.6054127;16.05.2022;06:30:00
369.5305039;16.05.2022;06:45:00
362.3222752;16.05.2022;07:00:00
362.7192271;16.05.2022;07:15:00
360.3351072;16.05.2022;07:30:00
359.3958846;16.05.2022;07:45:00
355.0435744;16.05.2022;08:00:00
354.7560611;16.05.2022;08:15:00
346.274573;16.05.2022;08:30:00
340.3219837;16.05.2022;08:45:00
330.7017657;16.05.2022;09:00:00
329.4168005;16.05.2022;09:15:00
323.7560213;16.05.2022;09:30:00
315.4527499;16.05.2022;09:45:00
306.5403168;16.05.2022;10:00:00
303.1917467;16.05.2022;10:15:00
299.7030089;16.05.2022;10:30:00
296.236531;16.05.2022;10:45:00
291.7403233;16.05.2022;11:00:00
290.8358729;16.05.2022;11:15:00
289.8137156;16.05.2022;11:30:00
290.4119179;16.05.2022;11:45:00
292.854214;16.05.2022;12:00:00
292.4200238;16.05.2022;12:15:00
290.7048454;16.05.2022;12:30:00
292.9200812;16.05.2022;12:45:00
293.1427385;16.05.2022;13:00:00
295.1118627;16.05.2022;13:15:00
299.8515171;16.05.2022;13:30:00
304.0281402;16.05.2022;13:45:00
307.8136196;16.05.2022;14:00:00
311.2371671;16.05.2022;14:15:00
317.9375437;16.05.2022;14:30:00
322.3244037;16.05.2022;14:45:00
340.2933401;16.05.2022;15:00:00
346.340243;16.05.2022;15:15:00
356.2833167;16.05.2022;15:30:00
362.1281913;16.05.2022;15:45:00
369.6301862;16.05.2022;16:00:00
371.1450132;16.05.2022;16:15:00
378.0193342;16.05.2022;16:30:00
380.9435817;16.05.2022;16:45:00
396.2314713;16.05.2022;17:00:00
394.5508407;16.05.2022;17:15:00
389.3556443;16.05.2022;17:30:00
391.1641261;16.05.2022;17:45:00
397.6531908;16.05.2022;18:00:00
398.8502014;16.05.2022;18:15:00
402.2309302;16.05.2022;18:30:00
407.8180131;16.05.2022;18:45:00
409.1260611;16.05.2022;19:00:00
415.5966815;16.05.2022;19:15:00
418.696796;16.05.2022;19:30:00
421.5306389;16.05.2022;19:45:00
423.5694437;16.05.2022;20:00:00
427.4280397;16.05.2022;20:15:00
433.0791053;16.05.2022;20:30:00
437.1725806;16.05.2022;20:45:00
430.9665723;16.05.2022;21:00:00
440.3178068;16.05.2022;21:15:00
446.1586922;16.05.2022;21:30:00
455.0706433;16.05.2022;21:45:00
460.726265;16.05.2022;22:00:00
469.4304951;16.05.2022;22:15:00
475.778012;16.05.2022;22:30:00
480.0574213;16.05.2022;22:45:00
491.0508381;16.05.2022;23:00:00
494.535891;16.05.2022;23:15:00
496.3520432;16.05.2022;23:30:00
497.7548588;16.05.2022;23:45:00
496.4100715;17.05.2022;00:00:00
495.0825913;17.05.2022;00:15:00
495.6914138;17.05.2022;00:30:00
497.3818773;17.05.2022;00:45:00
497.1192536;17.05.2022;01:00:00
495.0560789;17.05.2022;01:15:00
496.1023196;17.05.2022;01:30:00
494.874042;17.05.2022;01:45:00
484.4884292;17.05.2022;02:00:00
483.3341603;17.05.2022;02:15:00
485.1660359;17.05.2022;02:30:00
484.2631333;17.05.2022;02:45:00
482.6972764;17.05.2022;03:00:00
487.0123702;17.05.2022;03:15:00
495.2494052;17.05.2022;03:30:00
502.1177035;17.05.2022;03:45:00
511.3096652;17.05.2022;04:00:00
522.3091017;17.05.2022;04:15:00
522.8637911;17.05.2022;04:30:00
518.0651462;17.05.2022;04:45:00
517.167048;17.05.2022;05:00:00
515.6526523;17.05.2022;05:15:00
501.5835791;17.05.2022;05:30:00
489.2924493;17.05.2022;05:45:00
478.9136919;17.05.2022;06:00:00
469.7456027;17.05.2022;06:15:00
461.0948098;17.05.2022;06:30:00
458.2724192;17.05.2022;06:45:00
443.0355456;17.05.2022;07:00:00
442.9021953;17.05.2022;07:15:00
441.2882947;17.05.2022;07:30:00
444.3842242;17.05.2022;07:45:00
439.5600593;17.05.2022;08:00:00
439.8944489;17.05.2022;08:15:00
434.5287784;17.05.2022;08:30:00
429.7925219;17.05.2022;08:45:00
417.9842613;17.05.2022;09:00:00
410.091366;17.05.2022;09:15:00
405.1498134;17.05.2022;09:30:00
399.5694461;17.05.2022;09:45:00
395.2728076;17.05.2022;10:00:00
390.1110769;17.05.2022;10:15:00
386.3454349;17.05.2022;10:30:00
380.5794576;17.05.2022;10:45:00
380.5503813;17.05.2022;11:00:00
377.4353447;17.05.2022;11:15:00
373.9332186;17.05.2022;11:30:00
371.1603183;17.05.2022;11:45:00
368.500125;17.05.2022;12:00:00
367.8223563;17.05.2022;12:15:00
362.8909712;17.05.2022;12:30:00
356.8675011;17.05.2022;12:45:00
352.6710702;17.05.2022;13:00:00
353.3969582;17.05.2022;13:15:00
353.0647939;17.05.2022;13:30:00
354.3723529;17.05.2022;13:45:00
359.0310949;17.05.2022;14:00:00
356.9154977;17.05.2022;14:15:00
361.2461402;17.05.2022;14:30:00
368.7723992;17.05.2022;14:45:00
374.9613047;17.05.2022;15:00:00
384.3212488;17.05.2022;15:15:00
392.6795888;17.05.2022;15:30:00
402.1800248;17.05.2022;15:45:00
404.7939002;17.05.2022;16:00:00
419.3966344;17.05.2022;16:15:00
425.7184748;17.05.2022;16:30:00
431.189311;17.05.2022;16:45:00
452.299094;17.05.2022;17:00:00
458.3435819;17.05.2022;17:15:00
462.861338;17.05.2022;17:30:00
463.7318452;17.05.2022;17:45:00
463.073413;17.05.2022;18:00:00
469.3757918;17.05.2022;18:15:00
475.981682;17.05.2022;18:30:00
477.7586417;17.05.2022;18:45:00
473.5572897;17.05.2022;19:00:00
478.4837471;17.05.2022;19:15:00
480.542707;17.05.2022;19:30:00
484.6129251;17.05.2022;19:45:00
487.5748383;17.05.2022;20:00:00
488.3191525;17.05.2022;20:15:00
494.2635538;17.05.2022;20:30:00
499.5058535;17.05.2022;20:45:00
484.8174438;17.05.2022;21:00:00
490.5253031;17.05.2022;21:15:00
487.3467344;17.05.2022;21:30:00
487.476893;17.05.2022;21:45:00
479.7391159;17.05.2022;22:00:00
476.3743602;17.05.2022;22:15:00
475.9268007;17.05.2022;22:30:00
469.0979388;17.05.2022;22:45:00
469.3191983;17.05.2022;23:00:00
468.250262;17.05.2022;23:15:00
460.7196753;17.05.2022;23:30:00
453.6088126;17.05.2022;23:45:00
442.937636;18.05.2022;00:00:00
435.311014;18.05.2022;00:15:00
433.1238978;18.05.2022;00:30:00
424.5793318;18.05.2022;00:45:00
418.2867043;18.05.2022;01:00:00
411.2606515;18.05.2022;01:15:00
407.5962002;18.05.2022;01:30:00
407.3034103;18.05.2022;01:45:00
404.4826721;18.05.2022;02:00:00
400.9328227;18.05.2022;02:15:00
397.7494655;18.05.2022;02:30:00
396.006365;18.05.2022;02:45:00
394.3215264;18.05.2022;03:00:00
395.8564681;18.05.2022;03:15:00
396.429247;18.05.2022;03:30:00
398.1222842;18.05.2022;03:45:00
402.0391537;18.05.2022;04:00:00
410.5392575;18.05.2022;04:15:00
410.7594563;18.05.2022;04:30:00
408.4453089;18.05.2022;04:45:00
416.8640651;18.05.2022;05:00:00
418.5348862;18.05.2022;05:15:00
415.3931675;18.05.2022;05:30:00
411.743403;18.05.2022;05:45:00
412.3506602;18.05.2022;06:00:00
410.0189488;18.05.2022;06:15:00
404.3760754;18.05.2022;06:30:00
400.5334539;18.05.2022;06:45:00
390.3745798;18.05.2022;07:00:00
388.8108441;18.05.2022;07:15:00
385.7180964;18.05.2022;07:30:00
380.700002;18.05.2022;07:45:00
365.7115097;18.05.2022;08:00:00
361.1863164;18.05.2022;08:15:00
353.2310571;18.05.2022;08:30:00
340.6501169;18.05.2022;08:45:00
327.8997284;18.05.2022;09:00:00
316.8829616;18.05.2022;09:15:00
308.9048905;18.05.2022;09:30:00
301.3085125;18.05.2022;09:45:00
297.8897831;18.05.2022;10:00:00
291.4780821;18.05.2022;10:15:00
287.5842587;18.05.2022;10:30:00
286.1082815;18.05.2022;10:45:00
286.9548932;18.05.2022;11:00:00
285.7032433;18.05.2022;11:15:00
285.0180795;18.05.2022;11:30:00
285.1856495;18.05.2022;11:45:00
286.6060734;18.05.2022;12:00:00
287.7920521;18.05.2022;12:15:00
288.7729394;18.05.2022;12:30:00
291.5086021;18.05.2022;12:45:00
292.9889245;18.05.2022;13:00:00
294.0521601;18.05.2022;13:15:00
298.3104123;18.05.2022;13:30:00
304.4423;18.05.2022;13:45:00
309.684715;18.05.2022;14:00:00
316.3524585;18.05.2022;14:15:00
324.1158957;18.05.2022;14:30:00
330.838579;18.05.2022;14:45:00
339.3772835;18.05.2022;15:00:00
352.1148585;18.05.2022;15:15:00
360.4947253;18.05.2022;15:30:00
369.2475959;18.05.2022;15:45:00
388.5846707;18.05.2022;16:00:00
398.6085289;18.05.2022;16:15:00
409.0955118;18.05.2022;16:30:00
413.1509376;18.05.2022;16:45:00
432.9149393;18.05.2022;17:00:00
435.5849966;18.05.2022;17:15:00
441.1853532;18.05.2022;17:30:00
448.3836242;18.05.2022;17:45:00
454.1285085;18.05.2022;18:00:00
453.9344997;18.05.2022;18:15:00
457.4862478;18.05.2022;18:30:00
454.1810574;18.05.2022;18:45:00
457.8566688;18.05.2022;19:00:00
461.4043152;18.05.2022;19:15:00
462.803991;18.05.2022;19:30:00
464.8618587;18.05.2022;19:45:00
456.7579084;18.05.2022;20:00:00
457.9598197;18.05.2022;20:15:00
460.1342594;18.05.2022;20:30:00
463.725116;18.05.2022;20:45:00
452.0737205;18.05.2022;21:00:00
454.0750638;18.05.2022;21:15:00
453.0325064;18.05.2022;21:30:00
447.8655575;18.05.2022;21:45:00
445.3724628;18.05.2022;22:00:00
449.3396961;18.05.2022;22:15:00
442.7421761;18.05.2022;22:30:00
435.8915648;18.05.2022;22:45:00
433.5556817;18.05.2022;23:00:00
434.9673323;18.05.2022;23:15:00
433.1125475;18.05.2022;23:30:00
430.1498071;18.05.2022;23:45:00
430.90192;19.05.2022;00:00:00
429.5571695;19.05.2022;00:15:00
431.9946033;19.05.2022;00:30:00
430.6896917;19.05.2022;00:45:00
423.0600691;19.05.2022;01:00:00
421.899053;19.05.2022;01:15:00
420.2955136;19.05.2022;01:30:00
418.241948;19.05.2022;01:45:00
412.5479463;19.05.2022;02:00:00
411.2406045;19.05.2022;02:15:00
416.9590037;19.05.2022;02:30:00
418.9322491;19.05.2022;02:45:00
416.6274062;19.05.2022;03:00:00
409.1134957;19.05.2022;03:15:00
406.6496757;19.05.2022;03:30:00
407.5995386;19.05.2022;03:45:00
422.073704;19.05.2022;04:00:00
421.3969747;19.05.2022;04:15:00
425.0053247;19.05.2022;04:30:00
424.6523094;19.05.2022;04:45:00
422.6898465;19.05.2022;05:00:00
426.2662678;19.05.2022;05:15:00
414.1996542;19.05.2022;05:30:00
406.613619;19.05.2022;05:45:00
393.3797466;19.05.2022;06:00:00
387.3886613;19.05.2022;06:15:00
370.6735187;19.05.2022;06:30:00
363.7457119;19.05.2022;06:45:00
350.6897277;19.05.2022;07:00:00
347.787448;19.05.2022;07:15:00
350.5132075;19.05.2022;07:30:00
348.0129654;19.05.2022;07:45:00
324.759806;19.05.2022;08:00:00
322.2815888;19.05.2022;08:15:00
319.6360933;19.05.2022;08:30:00
317.5544665;19.05.2022;08:45:00
306.6051567;19.05.2022;09:00:00
300.5861751;19.05.2022;09:15:00
297.8721802;19.05.2022;09:30:00
294.6561001;19.05.2022;09:45:00
288.9316243;19.05.2022;10:00:00
286.3181709;19.05.2022;10:15:00
285.1964292;19.05.2022;10:30:00
282.2219282;19.05.2022;10:45:00
285.7891692;19.05.2022;11:00:00
283.485722;19.05.2022;11:15:00
278.970781;19.05.2022;11:30:00
277.5839008;19.05.2022;11:45:00
273.2048094;19.05.2022;12:00:00
271.8344469;19.05.2022;12:15:00
270.9982223;19.05.2022;12:30:00
271.2309097;19.05.2022;12:45:00
273.8576678;19.05.2022;13:00:00
276.2579278;19.05.2022;13:15:00
279.5330447;19.05.2022;13:30:00
282.8561759;19.05.2022;13:45:00
293.2127695;19.05.2022;14:00:00
299.3246967;19.05.2022;14:15:00
301.1317918;19.05.2022;14:30:00
303.4179588;19.05.2022;14:45:00
304.7462478;19.05.2022;15:00:00
313.7427082;19.05.2022;15:15:00
317.7473201;19.05.2022;15:30:00
324.0290973;19.05.2022;15:45:00
341.503284;19.05.2022;16:00:00
346.9659453;19.05.2022;16:15:00
352.6321164;19.05.2022;16:30:00
357.1503498;19.05.2022;16:45:00
374.0560491;19.05.2022;17:00:00
383.9323781;19.05.2022;17:15:00
387.5287216;19.05.2022;17:30:00
384.4048322;19.05.2022;17:45:00
386.9685829;19.05.2022;18:00:00
387.7277034;19.05.2022;18:15:00
394.5638296;19.05.2022;18:30:00
387.2305583;19.05.2022;18:45:00
391.7846946;19.05.2022;19:00:00
395.7864181;19.05.2022;19:15:00
403.4727645;19.05.2022;19:30:00
411.9949238;19.05.2022;19:45:00
413.8992772;19.05.2022;20:00:00
415.1580689;19.05.2022;20:15:00
413.0888553;19.05.2022;20:30:00
414.0701511;19.05.2022;20:45:00
404.2119934;19.05.2022;21:00:00
415.1566892;19.05.2022;21:15:00
417.8648925;19.05.2022;21:30:00
419.3388906;19.05.2022;21:45:00
416.1793128;19.05.2022;22:00:00
416.6339718;19.05.2022;22:15:00
415.0294766;19.05.2022;22:30:00
413.9792181;19.05.2022;22:45:00
418.4657875;19.05.2022;23:00:00
418.9390151;19.05.2022;23:15:00
418.0795091;19.05.2022;23:30:00
411.1257595;19.05.2022;23:45:00
402.9853101;20.05.2022;00:00:00
399.3600321;20.05.2022;00:15:00
393.0157248;20.05.2022;00:30:00
385.3682834;20.05.2022;00:45:00
385.8207423;20.05.2022;01:00:00
386.7393076;20.05.2022;01:15:00
389.6828685;20.05.2022;01:30:00
394.3642169;20.05.2022;01:45:00
396.648325;20.05.2022;02:00:00
399.2929574;20.05.2022;02:15:00
405.1737088;20.05.2022;02:30:00
417.3011108;20.05.2022;02:45:00
420.4932614;20.05.2022;03:00:00
429.9580337;20.05.2022;03:15:00
440.9411681;20.05.2022;03:30:00
450.7835417;20.05.2022;03:45:00
454.4062082;20.05.2022;04:00:00
465.6054955;20.05.2022;04:15:00
481.1373216;20.05.2022;04:30:00
478.2867313;20.05.2022;04:45:00
470.7929102;20.05.2022;05:00:00
462.1937216;20.05.2022;05:15:00
449.9226548;20.05.2022;05:30:00
438.5380321;20.05.2022;05:45:00
435.7925111;20.05.2022;06:00:00
426.5279062;20.05.2022;06:15:00
417.1358027;20.05.2022;06:30:00
408.7183694;20.05.2022;06:45:00
403.8286016;20.05.2022;07:00:00
396.7908804;20.05.2022;07:15:00
391.2054915;20.05.2022;07:30:00
389.6349858;20.05.2022;07:45:00
377.6839982;20.05.2022;08:00:00
378.5711222;20.05.2022;08:15:00
368.7970517;20.05.2022;08:30:00
359.7439268;20.05.2022;08:45:00
353.3168078;20.05.2022;09:00:00
348.4726185;20.05.2022;09:15:00
340.5370637;20.05.2022;09:30:00
331.8425111;20.05.2022;09:45:00
